word,count,frequency_rank,train_count,standard_frequency_rank
王子,3,1193,3,937
眼,3,1194,2,1775
笔,3,1195,2,1813
答道,3,1196,3,938
纸,3,1197,0,
递给,3,1198,1,2179
钢笔,3,1199,2,2055
锋利,3,1200,3,939
325,2,1201,2,940
3251,2,1202,2,941
326,2,1203,2,942
327,2,1204,2,943
328,2,1205,2,944
329,2,1206,2,945
330,2,1207,2,946
一丁点儿,2,1208,0,
一丝,2,1209,2,948
一九二,2,1210,2,950
一位,2,1211,2,951
一共,2,1212,2,952
一动,2,1213,2,953
一动不动,2,1214,2,954
一千,2,1215,2,955
一千一百,2,1216,2,956
一千四百,2,1217,0,
一半,2,1218,0,
一堵,2,1219,2,958
一声,2,1220,0,
一声不吭,2,1221,2,959
一大,2,1222,2,960
一套,2,1223,2,961
一成不变,2,1224,2,962
一旦,2,1225,2,963
一望无垠,2,1226,2,964
一架,2,1227,0,
一株,2,1228,0,
一根,2,1229,0,
一棵树,2,1230,2,966
一滴,2,1231,2,967
一点点,2,1232,2,969
一生,2,1233,2,970
一百万个,2,1234,2,972
一百次,2,1235,2,973
一盏灯,2,1236,2,974
一盒,2,1237,2,975
一码事,2,1238,2,976
一秒钟,2,1239,0,
一笔,2,1240,2,977
一粒,2,1241,2,978
一艘船,2,1242,2,979
一部,2,1243,2,980
一阵风,2,1244,2,981
一页,2,1245,0,
一项,2,1246,0,
一首,2,1247,2,982
七个,2,1248,2,983
七十二,2,1249,2,984
七千万,2,1250,2,985
七点,2,1251,2,986
七百五十万,2,1252,2,987
万,2,1253,2,988
万一,2,1254,0,
万法郎,2,1255,2,989
三亿,2,1256,2,990
三十,2,1257,2,991
三十分钟,2,1258,0,
三十天,2,1259,0,
三条,2,1260,2,992
三株,2,1261,0,
三步,2,1262,0,
三片,2,1263,2,993
上去,2,1264,2,994
上来,2,1265,2,995
上苍,2,1266,0,
下令,2,1267,2,996
下摆,2,1268,2,997
不下,2,1269,0,
不仅,2,1270,2,998
不以为然,2,1271,0,
不依不饶,2,1272,2,999
不及,2,1273,0,
不可,2,1274,2,1000
不同,2,1275,2,1001
不好意思,2,1276,2,1002
不安,2,1277,2,1003
不幸,2,1278,0,
不时,2,1279,2,1006
不曾,2,1280,2,1007
不知所措,2,1281,0,
不算,2,1282,0,
不管,2,1283,2,1008
不管怎么,2,1284,2,1009
不肯,2,1285,2,1010
不见,2,1286,2,1011
不言而喻,2,1287,0,
不起眼,2,1288,2,1012
不难,2,1289,0,
丑陋,2,1290,2,1014
专家,2,1291,2,1015
专心,2,1292,0,
世界各地,2,1293,2,1016
世间,2,1294,2,1017
丛林,2,1295,2,1018
丢下,2,1296,2,1020
丢开,2,1297,2,1021
两三声,2,1298,2,1022
两三条,2,1299,0,
两个,2,1300,0,
两只,2,1301,0,
两回,2,1302,2,1023
两张,2,1303,0,
两百次,2,1304,2,1024
两码事,2,1305,2,1025
严峻,2,1306,0,
严格,2,1307,0,
严重,2,1308,2,1026
个人,2,1309,2,1027
中午,2,1310,2,1028
临别,2,1311,2,1029
临近,2,1312,2,1030
丸,2,1313,2,1031
主意,2,1314,2,1032
之,2,1315,2,1033
之下,2,1316,0,
之中,2,1317,2,1034
之谜,2,1318,0,
乐曲,2,1319,2,1035
乐趣,2,1320,2,1036
乖,2,1321,0,
乖乖,2,1322,2,1037
乘客,2,1323,0,
九十万,2,1324,2,1038
也就是说,2,1325,0,
习惯,2,1326,0,
书上,2,1327,2,1040
书房,2,1328,2,1041
乱蓬蓬,2,1329,2,1042
二十二年,2,1330,2,1044
二十八,2,1331,2,1045
二十六,2,1332,2,1046
二十四,2,1333,0,
二十米,2,1334,2,1047
二千五百,2,1335,2,1048
五一,2,1336,2,1049
五分钟,2,1337,2,1050
五加,2,1338,2,1051
五十四个,2,1339,2,1052
井井有条,2,1340,0,
井栏,2,1341,0,
亚利桑那,2,1342,2,1054
交道,2,1343,2,1055
享受,2,1344,2,1056
亮光,2,1345,2,1057
亮相,2,1346,2,1058
亲切,2,1347,0,
人人,2,1348,2,1059
人声,2,1349,2,1060
人影,2,1350,2,1061
人烟,2,1351,0,
人类,2,1352,0,
人群,2,1353,2,1062
亿颗,2,1354,2,1063
介绍,2,1355,2,1064
从不,2,1356,2,1065
从中,2,1357,0,
从前,2,1358,2,1066
从此,2,1359,2,1068
仔仔细细,2,1360,0,
令,2,1361,0,
份,2,1362,2,1071
休息时间,2,1363,0,
伟大,2,1364,2,1072
传说,2,1365,2,1073
伤害,2,1366,2,1074
伤感,2,1367,0,
伸出,2,1368,0,
伸手,2,1369,2,1075
伺候,2,1370,2,1076
似乎,2,1371,2,1077
体面,2,1372,2,1079
何必,2,1373,0,
作为,2,1374,2,1080
作响,2,1375,0,
使劲,2,1376,0,
依,2,1377,2,1081
依然,2,1378,0,
俄罗斯,2,1379,2,1082
俏,2,1380,2,1083
保全,2,1381,2,1084
保存,2,1382,2,1085
信手,2,1383,2,1086
修复,2,1384,0,
俯身,2,1385,2,1087
倒下,2,1386,2,1088
倒水,2,1387,2,1089
倘若,2,1388,2,1090
值得,2,1389,0,
倾听,2,1390,0,
假期,2,1391,2,1091
做到,2,1392,2,1092
做梦,2,1393,0,
停下,2,1394,2,1093
停下来,2,1395,2,1094
偶尔,2,1396,0,
偶然,2,1397,0,
傍晚,2,1398,2,1095
允许,2,1399,2,1096
兄弟,2,1400,2,1097
充满,2,1401,2,1098
光,2,1402,2,1099
光彩,2,1403,2,1100
免不了,2,1404,2,1101
免得,2,1405,2,1102
全,2,1406,0,
全人类,2,1407,2,1103
全体,2,1408,2,1104
全国,2,1409,2,1105
全然,2,1410,2,1106
全神贯注,2,1411,0,
公平,2,1412,0,
六个,2,1413,2,1107
六个月,2,1414,2,1108
关系,2,1415,0,
兴奋,2,1416,2,1110
养,2,1417,2,1111
内心,2,1418,0,
内疚,2,1419,2,1112
内部,2,1420,2,1113
冒火,2,1421,0,
写信,2,1422,0,
写成,2,1423,2,1114
写道,2,1424,2,1115
冲击,2,1425,0,
冲着,2,1426,2,1116
决定,2,1427,0,
况且,2,1428,2,1117
冷,2,1429,2,1118
准,2,1430,0,
准确,2,1431,2,1120
凉,2,1432,2,1121
凋谢,2,1433,2,1122
凝望,2,1434,0,
凝重,2,1435,2,1123
几岁,2,1436,2,1124
几幅,2,1437,0,
几张,2,1438,0,
几株,2,1439,0,
几棵,2,1440,0,
几步,2,1441,2,1125
凡是,2,1442,2,1126
凭,2,1443,2,1127
凳子,2,1444,2,1128
凶险,2,1445,2,1129
出去,2,1446,2,1130
出售,2,1447,2,1131
出生,2,1448,2,1132
出神,2,1449,0,
出走,2,1450,0,
出远门,2,1451,2,1133
出门,2,1452,0,
击中,2,1453,2,1134
分不清,2,1454,2,1135
分手,2,1455,2,1136
分清,2,1456,0,
分送,2,1457,2,1137
列,2,1458,2,1138
则,2,1459,2,1139
刚好,2,1460,0,
别忘记,2,1461,0,
别扭,2,1462,2,1140
别说,2,1463,2,1141
到处,2,1464,2,1142
到头来,2,1465,2,1143
到时候,2,1466,0,
削,2,1467,2,1145
前额,2,1468,2,1147
副,2,1469,2,1148
力气,2,1470,0,
动人,2,1471,2,1151
动弹,2,1472,2,1152
动弹不得,2,1473,2,1153
动手,2,1474,0,
动身,2,1475,0,
努力,2,1476,0,
包括,2,1477,2,1155
匆匆,2,1478,0,
匆忙,2,1479,2,1156
北极,2,1480,2,1157
北美,2,1481,2,1158
匪夷所思,2,1482,0,
十一,2,1483,2,1159
十一年,2,1484,2,1160
十倍,2,1485,2,1161
十全十美,2,1486,2,1162
十分,2,1487,2,1163
十足,2,1488,2,1164
升起,2,1489,2,1165
午夜,2,1490,0,
半分钟,2,1491,2,1166
华丽,2,1492,2,1167
单单,2,1493,2,1168
单枪匹马,2,1494,0,
卖力,2,1495,0,
南极,2,1496,2,1169
南美,2,1497,2,1170
印度,2,1498,2,1171
印象,2,1499,2,1172
危害,2,1500,0,
却没能,2,1501,0,
卸下,2,1502,2,1173
历书,2,1503,2,1174
厚厚的,2,1504,2,1176
原先,2,1505,2,1177
原则,2,1506,2,1178
原因,2,1507,0,
去年,2,1508,2,1179
双臂,2,1509,2,1180
反驳,2,1510,2,1181
发作,2,1511,2,1182
发明,2,1512,2,1185
发明专利,2,1513,2,1186
发烧,2,1514,2,1187
发白,2,1515,2,1188
发送,2,1516,2,1189
取,2,1517,2,1190
取决于,2,1518,2,1191
受不了,2,1519,2,1192
受得了,2,1520,0,
变了样,2,1521,0,
叠罗汉,2,1522,0,
口袋,2,1523,0,
古怪,2,1524,2,1195
另一只,2,1525,2,1196
另一边,2,1526,2,1197
只当,2,1527,2,1199
只得,2,1528,0,
只用,2,1529,2,1200
只能,2,1530,0,
叫作,2,1531,2,1201
叫喊,2,1532,2,1202
召唤,2,1533,2,1203
可怜,2,1534,2,1205
可笑,2,1535,0,
可靠,2,1536,2,1207
右面,2,1537,0,
号码,2,1538,2,1208
司法,2,1539,2,1209
叹气,2,1540,2,1211
吃不完,2,1541,0,
各色各样,2,1542,2,1212
合理,2,1543,2,1213
吊,2,1544,0,
同一个,2,1545,0,
同一时间,2,1546,2,1214
同伴,2,1547,0,
同意,2,1548,2,1215
同样,2,1549,0,
同行,2,1550,2,1217
名叫,2,1551,2,1218
名声,2,1552,2,1219
名气,2,1553,2,1220
后悔,2,1554,2,1221
后果,2,1555,2,1223
向导,2,1556,2,1224
吓了一跳,2,1557,2,1225
吞,2,1558,2,1226
吞下,2,1559,2,1227
吞服,2,1560,2,1228
否则,2,1561,2,1229
含苞欲放,2,1562,2,1230
听不得,2,1563,2,1231
听不见,2,1564,2,1232
听从,2,1565,0,
听得见,2,1566,2,1233
听懂,2,1567,2,1234
吹拂,2,1568,2,1235
吹灭,2,1569,2,1236
告别,2,1570,2,1237
周年纪念,2,1571,0,
呼吸,2,1572,0,
咕咕,2,1573,0,
咦,2,1574,0,
咳,2,1575,2,1239
咳得,2,1576,2,1241
哈哈,2,1577,2,1242
哪些,2,1578,2,1244
唱歌,2,1579,0,
善良,2,1580,2,1246
喊,2,1581,2,1247
喊醒,2,1582,0,
喘,2,1583,2,1248
喘气,2,1584,2,1249
喜爱,2,1585,2,1250
喝水,2,1586,0,
喽,2,1587,0,
嗨,2,1588,2,1251
嗯,2,1589,0,
嘟嘟哝哝,2,1590,2,1252
嘴唇,2,1591,2,1253
嘴边,2,1592,0,
嚯,2,1593,2,1254
四,2,1594,2,1255
四下里,2,1595,2,1256
四个,2,1596,2,1257
四十三,2,1597,2,1258
四十六,2,1598,2,1259
四周,2,1599,2,1260
四处,2,1600,0,
四溢,2,1601,2,1261
回不来,2,1602,0,
回事,2,1603,0,
回老家,2,1604,2,1262
囫囵,2,1605,2,1263
困难,2,1606,0,
围,2,1607,2,1264
国,2,1608,2,1265
国际,2,1609,2,1266
图,2,1610,0,
圆环,2,1611,2,1268
土壤,2,1612,0,
圣诞树,2,1613,0,
圣诞礼物,2,1614,0,
在世界上,2,1615,2,1269
在内,2,1616,2,1270
在意,2,1617,0,
在我看来,2,1618,0,
地理学,2,1619,2,1272
地里,2,1620,2,1273
场,2,1621,2,1274
场面,2,1622,2,1275
均匀,2,1623,0,
坐立不安,2,1624,2,1276
坦白说,2,1625,2,1277
垂,2,1626,2,1278
埋,2,1627,2,1279
城,2,1628,2,1280
基础,2,1629,2,1281
墙脚,2,1630,2,1282
墙边,2,1631,2,1283
增长,2,1632,2,1284
壮,2,1633,2,1285
声响,2,1634,2,1286
壶,2,1635,2,1287
处于,2,1636,0,
处死,2,1637,2,1288
备用,2,1638,2,1289
复方,2,1639,2,1290
夕阳,2,1640,2,1292
外,2,1641,2,1293
外貌,2,1642,2,1294
外面,2,1643,2,1295
多用,2,1644,0,
多疑,2,1645,2,1298
多路,2,1646,2,1299
多重,2,1647,2,1300
夜幕降临,2,1648,2,1301
夜晚,2,1649,0,
夜色,2,1650,2,1302
够呛,2,1651,2,1303
大不了,2,1652,2,1304
大会,2,1653,2,1305
大使,2,1654,2,1306
大声嚷嚷,2,1655,2,1308
大大,2,1656,2,1309
大小,2,1657,2,1310
大山,2,1658,2,1311
大树,2,1659,0,
大洲,2,1660,2,1312
大海,2,1661,0,
大石头,2,1662,2,1313
大约,2,1663,2,1314
大部头,2,1664,2,1316
天上飞,2,1665,0,
天亮,2,1666,0,
天文学,2,1667,2,1318
天竺葵,2,1668,2,1319
太平,2,1669,2,1321
太平洋,2,1670,2,1322
太矮,2,1671,2,1324
太紧,2,1672,2,1325
太重,2,1673,0,
太阳穴,2,1674,2,1326
失望,2,1675,2,1327
头上,2,1676,0,
头脑,2,1677,2,1329
头顶,2,1678,2,1330
夺走,2,1679,2,1331
奔,2,1680,2,1332
奔放,2,1681,0,
奥秘,2,1682,2,1333
好不容易,2,1683,2,1334
好事,2,1684,0,
好些,2,1685,2,1335
好喝,2,1686,2,1336
好多好多,2,1687,2,1337
好玩,2,1688,2,1338
好生,2,1689,0,
妨碍,2,1690,2,1339
姑娘,2,1691,2,1340
威严,2,1692,2,1341
威胁,2,1693,0,
娄子,2,1694,0,
存入,2,1695,2,1342
孤零零,2,1696,2,1343
学会,2,1697,2,1344
学问,2,1698,2,1345
安慰,2,1699,2,1346
安顿,2,1700,2,1347
完,2,1701,0,
完成,2,1702,0,
宝贵,2,1703,2,1349
实践,2,1704,0,
宫廷,2,1705,2,1350
害,2,1706,2,1351
害怕,2,1707,2,1352
家乡,2,1708,2,1353
容光焕发,2,1709,0,
宽,2,1710,2,1356
宽容,2,1711,0,
寂静,2,1712,2,1357
对方,2,1713,2,1358
尊敬,2,1714,0,
尊重,2,1715,2,1359
小孩,2,1716,2,1360
小时,2,1717,0,
小时候,2,1718,2,1362
小羊,2,1719,2,1363
小花招,2,1720,2,1364
小鸟,2,1721,2,1365
就算,2,1722,2,1366
就要,2,1723,0,
就让,2,1724,0,
尽力,2,1725,2,1367
尽量,2,1726,2,1369
屋子,2,1727,0,
屋顶,2,1728,2,1373
山上,2,1729,2,1374
山岩,2,1730,2,1375
山峰,2,1731,2,1376
山羊,2,1732,0,
巡视,2,1733,2,1377
工具,2,1734,2,1379
左,2,1735,2,1380
差错,2,1736,2,1381
已,2,1737,0,
市,2,1738,2,1382
希望,2,1739,2,1383
带来,2,1740,2,1385
帮不了,2,1741,0,
帮帮忙,2,1742,2,1386
幕后,2,1743,2,1388
干嘛,2,1744,0,
干完,2,1745,2,1390
干涸,2,1746,2,1391
平时,2,1747,2,1392
平生,2,1748,0,
平静下来,2,1749,2,1394
年头,2,1750,2,1395
年纪,2,1751,2,1396
年轻,2,1752,2,1397
幸好,2,1753,2,1398
幸运,2,1754,2,1399
幼芽,2,1755,2,1400
广场,2,1756,2,1402
庄严,2,1757,2,1403
庄重,2,1758,2,1404
延续,2,1759,2,1405
异样,2,1760,0,
弄错,2,1761,2,1406
张口结舌,2,1762,2,1407
弥撒,2,1763,0,
弱小,2,1764,2,1409
强烈,2,1765,0,
当心,2,1766,0,
彩色,2,1767,2,1413
影像,2,1768,2,1414
彼此,2,1769,2,1415
往事,2,1770,2,1416
往右,2,1771,2,1418
往往,2,1772,0,
很漂亮,2,1773,2,1422
很着急,2,1774,2,1423
得意,2,1775,0,
微不足道,2,1776,2,1424
微弱,2,1777,2,1425
微微一笑,2,1778,2,1426
微笑,2,1779,0,
心,2,1780,0,
心念,2,1781,2,1428
心思,2,1782,2,1429
心灵深处,2,1783,2,1431
心烦,2,1784,0,
心里话,2,1785,2,1432
忍住,2,1786,2,1433
忙,2,1787,0,
忙忙碌碌,2,1788,0,
忙碌,2,1789,2,1434
忠贞,2,1790,2,1435
忧心忡忡,2,1791,0,
快,2,1792,0,
快乐,2,1793,2,1436
快完了,2,1794,2,1437
快步,2,1795,2,1438
快活,2,1796,2,1439
快要,2,1797,2,1440
念头,2,1798,0,
忿忿然,2,1799,2,1441
怅惘,2,1800,2,1442
怎么回事,2,1801,2,1443
怕得要命,2,1802,0,
思忖,2,1803,2,1444
思索,2,1804,2,1445
急于,2,1805,0,
怪念头,2,1806,0,
总会,2,1807,2,1446
总共,2,1808,2,1447
总数,2,1809,2,1448
恐怕,2,1810,0,
恬淡,2,1811,0,
恶作剧,2,1812,2,1449
恶梦,2,1813,2,1450
恼,2,1814,2,1451
恼火,2,1815,2,1452
悄,2,1816,2,1453
悄悄地,2,1817,0,
悠着点,2,1818,2,1455
悠闲,2,1819,2,1456
您提,2,1820,2,1457
悬空,2,1821,2,1458
情,2,1822,2,1460
情势,2,1823,2,1461
情绪,2,1824,0,
惊,2,1825,2,1462
惊叹不已,2,1826,2,1463
惊呆,2,1827,0,
惊愕,2,1828,2,1464
惋惜,2,1829,0,
想一想,2,1830,0,
想必,2,1831,2,1467
想念,2,1832,2,1468
想想看,2,1833,0,
想象力,2,1834,2,1471
惹恼,2,1835,0,
愉悦,2,1836,0,
意义,2,1837,0,
意外,2,1838,0,
意识,2,1839,2,1473
感到高兴,2,1840,2,1474
感动,2,1841,2,1475
感染,2,1842,0,
愿,2,1843,2,1476
慌,2,1844,2,1477
慢,2,1845,0,
慢吞吞,2,1846,2,1478
懒人,2,1847,0,
懒散,2,1848,2,1479
成不了,2,1849,2,1480
成天,2,1850,2,1482
成熟,2,1851,2,1483
我俩,2,1852,2,1484
我爱你,2,1853,0,
我省,2,1854,2,1485
或许,2,1855,2,1486
战争,2,1856,2,1487
戴,2,1857,2,1488
房,2,1858,2,1489
所,2,1859,2,1490
所在,2,1860,2,1491
所有人,2,1861,2,1492
所说,2,1862,0,
手中,2,1863,2,1493
手枪,2,1864,2,1494
打住,2,1865,0,
打动,2,1866,2,1495
打搅,2,1867,2,1496
打断,2,1868,2,1497
打猎,2,1869,2,1498
打着,2,1870,2,1499
打起精神,2,1871,2,1500
打雷,2,1872,2,1501
打颤,2,1873,2,1502
执著,2,1874,2,1503
找点事干,2,1875,2,1504
投海,2,1876,2,1506
抛开,2,1877,0,
抢,2,1878,2,1507
护栏,2,1879,2,1508
报告,2,1880,2,1509
抬,2,1881,2,1510
抬起头来,2,1882,2,1511
抱怨,2,1883,2,1512
抽屉锁,2,1884,2,1513
抽抽噎噎,2,1885,2,1514
拂晓,2,1886,2,1515
拆下来,2,1887,0,
拒不执行,2,1888,2,1516
拜访,2,1889,2,1517
拧,2,1890,2,1518
拨,2,1891,2,1519
拼命,2,1892,2,1520
指点,2,1893,0,
按照,2,1894,2,1522
挑,2,1895,0,
挑选,2,1896,2,1523
挖,2,1897,0,
挣,2,1898,2,1524
挤进,2,1899,0,
挨个儿,2,1900,2,1526
振作起来,2,1901,2,1527
挺好玩,2,1902,2,1528
捅,2,1903,0,
换,2,1904,2,1529
捧,2,1905,2,1530
掉下来,2,1906,2,1532
掏,2,1907,2,1533
探测,2,1908,2,1534
探讨,2,1909,2,1535
接,2,1910,2,1536
接下去,2,1911,2,1537
接见,2,1912,2,1538
接近,2,1913,2,1539
描写,2,1914,2,1540
描述,2,1915,2,1541
提出,2,1916,2,1542
提醒,2,1917,0,
提问,2,1918,2,1544
插图,2,1919,2,1545
插话,2,1920,2,1546
揭开,2,1921,2,1548
搁,2,1922,0,
搂住,2,1923,2,1549
搅,2,1924,2,1550
搞乱,2,1925,2,1551
搭话,2,1926,2,1552
摆,2,1927,0,
摇,2,1928,2,1553
摇曳,2,1929,2,1554
摩登,2,1930,2,1555
撑,2,1931,0,
撒,2,1932,2,1556
撒哈拉,2,1933,0,
撒哈拉沙漠,2,1934,0,
撒腿,2,1935,2,1557
攀,2,1936,2,1558
支,2,1937,2,1559
支大军,2,1938,2,1560
收到,2,1939,0,
收拾,2,1940,0,
收集,2,1941,2,1561
放,2,1942,2,1562
放下,2,1943,2,1563
放在眼里,2,1944,2,1565
放弃,2,1945,2,1566
放心,2,1946,2,1567
放心不下,2,1947,0,
放进,2,1948,2,1568
政治,2,1949,2,1569
教,2,1950,2,1571
教堂,2,1951,0,
数目,2,1952,2,1572
整座,2,1953,2,1573
整装待发,2,1954,2,1574
断,2,1955,2,1575
断送,2,1956,0,
新西兰,2,1957,2,1576
新鲜空气,2,1958,0,
方,2,1959,2,1577
方便,2,1960,0,
方向,2,1961,2,1578
旁边,2,1962,0,
无动于衷,2,1963,2,1580
无所事事,2,1964,2,1581
无言以对,2,1965,2,1582
日复一日,2,1966,2,1584
早,2,1967,2,1586
早就,2,1968,2,1588
早晚,2,1969,2,1589
时刻,2,1970,2,1591
昂然,2,1971,2,1592
明明,2,1972,2,1593
明明白白,2,1973,2,1594
易碎,2,1974,2,1595
星光,2,1975,0,
昨天,2,1976,2,1596
晚景,2,1977,2,1598
晨曦,2,1978,0,
景观,2,1979,2,1599
智者,2,1980,2,1600
暖,2,1981,2,1601
暗自,2,1982,2,1602
更加,2,1983,2,1603
更是,2,1984,2,1604
曾,2,1985,0,
最好,2,1986,2,1605
最美,2,1987,2,1607
有件事,2,1988,0,
有关,2,1989,0,
有力,2,1990,0,
有把握,2,1991,2,1608
有权,2,1992,2,1609
有条不紊,2,1993,2,1610
有点儿,2,1994,0,
有违,2,1995,2,1612
服从命令,2,1996,2,1613
望见,2,1997,2,1614
木星,2,1998,2,1615
木桩,2,1999,0,
本人,2,2000,0,
机械师,2,2001,0,
村里,2,2002,2,1617
条件,2,2003,2,1618
条件成熟,2,2004,2,1619
来劲,2,2005,2,1621
来得,2,2006,0,
杰作,2,2007,2,1624
枝,2,2008,0,
枪,2,2009,2,1625
枪弹,2,2010,2,1626
架势,2,2011,0,
柔弱,2,2012,2,1627
标本,2,2013,2,1629
树,2,2014,2,1630
样,2,2015,0,
样子,2,2016,2,1631
根源,2,2017,2,1632
桌前,2,2018,2,1633
桌边,2,2019,2,1634
桥,2,2020,2,1635
桩,2,2021,0,
梦,2,2022,2,1636
楚楚动人,2,2023,2,1638
概念,2,2024,2,1639
次,2,2025,2,1640
次序,2,2026,2,1641
欢呼,2,2027,2,1643
歉疚,2,2028,2,1644
歌剧院,2,2029,2,1645
歌唱,2,2030,0,
歌声,2,2031,0,
止渴,2,2032,2,1646
正像,2,2033,0,
正在,2,2034,2,1647
正是如此,2,2035,2,1648
正要,2,2036,2,1649
此刻,2,2037,2,1650
此地,2,2038,2,1651
死,2,2039,2,1652
残败,2,2040,2,1653
段,2,2041,2,1654
每次,2,2042,2,1656
每颗,2,2043,2,1657
比如,2,2044,0,
毫不留情,2,2045,2,1659
毫无用处,2,2046,2,1660
气派,2,2047,2,1661
气馁,2,2048,2,1662
水柱,2,2049,2,1663
水面,2,2050,0,
永恒,2,2051,2,1664
沉,2,2052,0,
沉落,2,2053,2,1665
沙丘,2,2054,2,1666
没准,2,2055,0,
没头没脑,2,2056,2,1668
没把握,2,2057,2,1670
油污,2,2058,2,1671
油然而生,2,2059,2,1672
沾湿,2,2060,2,1673
沾满,2,2061,2,1674
泄,2,2062,2,1675
泛出,2,2063,0,
泪水,2,2064,2,1676
泪珠,2,2065,0,
洋溢着,2,2066,0,
活着,2,2067,0,
流泪,2,2068,0,
流畅,2,2069,2,1680
浇过,2,2070,2,1681
浩浩荡荡,2,2071,2,1682
浪费时间,2,2072,2,1683
海,2,2073,2,1684
海里,2,2074,2,1685
涣散,2,2075,2,1687
涨,2,2076,2,1688
深信不疑,2,2077,2,1689
深深,2,2078,2,1690
深渊,2,2079,2,1691
清楚,2,2080,2,1692
清水,2,2081,2,1693
清泉,2,2082,2,1694
清脆,2,2083,0,
渗入,2,2084,2,1695
温和,2,2085,0,
温柔,2,2086,2,1696
渴死,2,2087,2,1698
游戏,2,2088,2,1699
滑入,2,2089,2,1700
满满的,2,2090,2,1701
满脸,2,2091,2,1702
漂流,2,2092,0,
漏出来,2,2093,0,
漫无,2,2094,2,1703
潜伏,2,2095,0,
澳大利亚,2,2096,2,1704
濒临,2,2097,2,1705
火焰,2,2098,2,1707
火车,2,2099,2,1708
灭,2,2100,2,1709
灯光,2,2101,0,
灯火,2,2102,2,1710
灾难性,2,2103,2,1711
点头,2,2104,0,
烟卷,2,2105,2,1712
烟囱,2,2106,0,
烦,2,2107,2,1713
烦人,2,2108,2,1714
热,2,2109,0,
焦急,2,2110,0,
照,2,2111,2,1715
照料,2,2112,2,1716
熄,2,2113,0,
熄掉,2,2114,0,
熄灯,2,2115,0,
熟睡,2,2116,2,1719
熠熠,2,2117,0,
燃烧,2,2118,0,
父亲,2,2119,2,1720
物件,2,2120,2,1721
物质,2,2121,0,
犯难,2,2122,2,1722
独裁者,2,2123,2,1724
猎,2,2124,2,1725
猎物,2,2125,2,1726
猛兽,2,2126,2,1727
王座,2,2127,2,1730
玩吧,2,2128,2,1731
球,2,2129,0,
理亏,2,2130,2,1733
理由,2,2131,2,1734
甜蜜,2,2132,0,
生性,2,2133,0,
生死攸关,2,2134,0,
生锈,2,2135,2,1737
用力,2,2136,0,
用得着,2,2137,0,
用水,2,2138,2,1739
甭管,2,2139,2,1741
由此,2,2140,2,1742
申请,2,2141,2,1743
电,2,2142,2,1744
画稿,2,2143,0,
画笔,2,2144,2,1746
留下,2,2145,2,1747
留在,2,2146,2,1748
留恋,2,2147,0,
疏,2,2148,0,
疏忽,2,2149,0,
疏懒,2,2150,0,
疑心,2,2151,2,1749
疯,2,2152,2,1750
病,2,2153,0,
痛快,2,2154,0,
痛苦,2,2155,2,1751
白,2,2156,2,1752
白色,2,2157,2,1753
白菜,2,2158,0,
百姓,2,2159,2,1754
的确,2,2160,2,1755
皮带,2,2161,0,
皱纹,2,2162,2,1756
盘,2,2163,2,1758
盘旋,2,2164,2,1759
盛开,2,2165,2,1760
目光,2,2166,2,1761
目标,2,2167,2,1762
直,2,2168,2,1763
相反,2,2169,2,1764
相同,2,2170,2,1765
相对,2,2171,2,1766
相约,2,2172,2,1767
看不到,2,2173,2,1768
看好,2,2174,0,
看成,2,2175,2,1769
看过,2,2176,2,1770
真不该,2,2177,2,1771
真对不起,2,2178,2,1772
真怪,2,2179,2,1773
真是太,2,2180,2,1774
眷顾,2,2181,0,
眼前,2,2182,2,1776
眼角,2,2183,2,1778
着实,2,2184,0,
着迷,2,2185,2,1779
睡醒,2,2186,2,1781
瞅,2,2187,2,1782
瞧不起,2,2188,0,
瞪,2,2189,0,
矜持,2,2190,0,
短,2,2191,2,1784
石头,2,2192,2,1785
石缝,2,2193,2,1786
破例,2,2194,0,
碎,2,2195,0,
碰,2,2196,2,1787
碰上,2,2197,2,1788
礼仪,2,2198,2,1791
神态,2,2199,2,1792
神情,2,2200,2,1793
神色,2,2201,2,1794
禁止,2,2202,2,1795
福,2,2203,2,1796
离去,2,2204,2,1797
移位,2,2205,2,1798
稍微,2,2206,2,1799
稍许,2,2207,2,1800
稳稳地,2,2208,0,
空气,2,2209,0,
空虚,2,2210,2,1801
空酒瓶,2,2211,2,1802
穿着,2,2212,2,1803
穿过,2,2213,2,1804
突如其来,2,2214,0,
窗上,2,2215,2,1805
窗前,2,2216,2,1806
窗子,2,2217,2,1807
立,2,2218,0,
立刻,2,2219,2,1808
竖起,2,2220,2,1809
童话,2,2221,2,1810
竭力,2,2222,0,
端坐,2,2223,2,1811
笑意,2,2224,2,1812
笔记本,2,2225,2,1815
笨嘴笨舌,2,2226,2,1816
第一个,2,2227,2,1817
第一天,2,2228,0,
第一幅,2,2229,2,1818
第一批,2,2230,2,1819
第一颗,2,2231,2,1821
第七,2,2232,2,1822
第三列,2,2233,2,1823
第三天,2,2234,0,
第三次,2,2235,2,1824
第二口,2,2236,2,1825
第二次,2,2237,2,1826
第二颗,2,2238,2,1827
第五,2,2239,0,
第五天,2,2240,2,1828
第八天,2,2241,2,1829
第六,2,2242,2,1830
第四天,2,2243,2,1831
第四颗,2,2244,2,1832
答案,2,2245,2,1833
简单明了,2,2246,2,1834
简朴,2,2247,2,1835
算不上,2,2248,2,1837
算不得,2,2249,2,1838
