word,count,frequency_rank,train_count,standard_frequency_rank
发送,2,1189,2,1189
取,2,1190,2,1190
取决于,2,1191,2,1191
受不了,2,1192,2,1192
变,2,1193,2,1193
口气,2,1194,2,1194
古怪,2,1195,2,1195
另一只,2,1196,2,1196
另一边,2,1197,2,1197
另外,2,1198,2,1198
只当,2,1199,2,1199
只用,2,1200,2,1200
叫作,2,1201,2,1201
叫喊,2,1202,2,1202
召唤,2,1203,2,1203
可怕,2,1204,2,1204
可怜,2,1205,2,1205
可爱,2,1206,2,1206
可靠,2,1207,2,1207
号码,2,1208,2,1208
司法,2,1209,2,1209
叹,2,1210,2,1210
叹气,2,1211,2,1211
各色各样,2,1212,2,1212
合理,2,1213,2,1213
同一时间,2,1214,2,1214
同意,2,1215,2,1215
同时,2,1216,2,1216
同行,2,1217,2,1217
名叫,2,1218,2,1218
名声,2,1219,2,1219
名气,2,1220,2,1220
后悔,2,1221,2,1221
后来,2,1222,2,1222
后果,2,1223,2,1223
向导,2,1224,2,1224
吓了一跳,2,1225,2,1225
吞,2,1226,2,1226
吞下,2,1227,2,1227
吞服,2,1228,2,1228
否则,2,1229,2,1229
含苞欲放,2,1230,2,1230
听不得,2,1231,2,1231
听不见,2,1232,2,1232
听得见,2,1233,2,1233
听懂,2,1234,2,1234
吹拂,2,1235,2,1235
吹灭,2,1236,2,1236
告别,2,1237,2,1237
呗,2,1238,2,1238
咳,2,1239,2,1239
咳嗽,2,1240,2,1240
咳得,2,1241,2,1241
哈哈,2,1242,2,1242
响,2,1243,2,1243
哪些,2,1244,2,1244
啦,2,1245,2,1245
善良,2,1246,2,1246
喊,2,1247,2,1247
喘,2,1248,2,1248
喘气,2,1249,2,1249
喜爱,2,1250,2,1250
嗨,2,1251,2,1251
嘟嘟哝哝,2,1252,2,1252
嘴唇,2,1253,2,1253
嚯,2,1254,2,1254
四,2,1255,2,1255
四下里,2,1256,2,1256
四个,2,1257,2,1257
四十三,2,1258,2,1258
四十六,2,1259,2,1259
四周,2,1260,2,1260
四溢,2,1261,2,1261
回老家,2,1262,2,1262
囫囵,2,1263,2,1263
围,2,1264,2,1264
国,2,1265,2,1265
国际,2,1266,2,1266
图画,2,1267,2,1267
圆环,2,1268,2,1268
在世界上,2,1269,2,1269
在内,2,1270,2,1270
地底下,2,1271,2,1271
地理学,2,1272,2,1272
地里,2,1273,2,1273
场,2,1274,2,1274
场面,2,1275,2,1275
坐立不安,2,1276,2,1276
坦白说,2,1277,2,1277
垂,2,1278,2,1278
埋,2,1279,2,1279
城,2,1280,2,1280
基础,2,1281,2,1281
墙脚,2,1282,2,1282
墙边,2,1283,2,1283
增长,2,1284,2,1284
壮,2,1285,2,1285
声响,2,1286,2,1286
壶,2,1287,2,1287
处死,2,1288,2,1288
备用,2,1289,2,1289
复方,2,1290,2,1290
复杂,2,1291,2,1291
夕阳,2,1292,2,1292
外,2,1293,2,1293
外貌,2,1294,2,1294
外面,2,1295,2,1295
多么,2,1296,2,1296
多多,2,1297,2,1297
多疑,2,1298,2,1298
多路,2,1299,2,1299
多重,2,1300,2,1300
夜幕降临,2,1301,2,1301
夜色,2,1302,2,1302
够呛,2,1303,2,1303
大不了,2,1304,2,1304
大会,2,1305,2,1305
大使,2,1306,2,1306
大声,2,1307,2,1307
大声嚷嚷,2,1308,2,1308
大大,2,1309,2,1309
大小,2,1310,2,1310
大山,2,1311,2,1311
大洲,2,1312,2,1312
大石头,2,1313,2,1313
大约,2,1314,2,1314
大象,2,1315,2,1315
大部头,2,1316,2,1316
天上,2,1317,2,1317
天文学,2,1318,2,1318
天竺葵,2,1319,2,1319
太小,2,1320,2,1320
太平,2,1321,2,1321
太平洋,2,1322,2,1322
太沉,2,1323,2,1323
太矮,2,1324,2,1324
太紧,2,1325,2,1325
太阳穴,2,1326,2,1326
失望,2,1327,2,1327
头,2,1328,2,1328
头脑,2,1329,2,1329
头顶,2,1330,2,1330
夺走,2,1331,2,1331
奔,2,1332,2,1332
奥秘,2,1333,2,1333
好不容易,2,1334,2,1334
好些,2,1335,2,1335
好喝,2,1336,2,1336
好多好多,2,1337,2,1337
好玩,2,1338,2,1338
妨碍,2,1339,2,1339
姑娘,2,1340,2,1340
威严,2,1341,2,1341
存入,2,1342,2,1342
孤零零,2,1343,2,1343
学会,2,1344,2,1344
学问,2,1345,2,1345
安慰,2,1346,2,1346
安顿,2,1347,2,1347
宝贝,2,1348,2,1348
宝贵,2,1349,2,1349
宫廷,2,1350,2,1350
害,2,1351,2,1351
害怕,2,1352,2,1352
家乡,2,1353,2,1353
容,2,1354,2,1354
容易,2,1355,2,1355
宽,2,1356,2,1356
寂静,2,1357,2,1357
对方,2,1358,2,1358
尊重,2,1359,2,1359
小孩,2,1360,2,1360
小小的,2,1361,2,1361
小时候,2,1362,2,1362
小羊,2,1363,2,1363
小花招,2,1364,2,1364
小鸟,2,1365,2,1365
就算,2,1366,2,1366
尽力,2,1367,2,1367
尽管,2,1368,2,1368
尽量,2,1369,2,1369
居住,2,1370,2,1370
居民,2,1371,2,1371
居然,2,1372,2,1372
屋顶,2,1373,2,1373
山上,2,1374,2,1374
山岩,2,1375,2,1375
山峰,2,1376,2,1376
巡视,2,1377,2,1377
工作,2,1378,2,1378
工具,2,1379,2,1379
左,2,1380,2,1380
差错,2,1381,2,1381
市,2,1382,2,1382
希望,2,1383,2,1383
带到,2,1384,2,1384
带来,2,1385,2,1385
帮帮忙,2,1386,2,1386
幅,2,1387,2,1387
幕后,2,1388,2,1388
干吗,2,1389,2,1389
干完,2,1390,2,1390
干涸,2,1391,2,1391
平时,2,1392,2,1392
平静,2,1393,2,1393
平静下来,2,1394,2,1394
年头,2,1395,2,1395
年纪,2,1396,2,1396
年轻,2,1397,2,1397
幸好,2,1398,2,1398
幸运,2,1399,2,1399
幼芽,2,1400,2,1400
幼苗,2,1401,2,1401
广场,2,1402,2,1402
庄严,2,1403,2,1403
庄重,2,1404,2,1404
延续,2,1405,2,1405
弄错,2,1406,2,1406
张口结舌,2,1407,2,1407
张开,2,1408,2,1408
弱小,2,1409,2,1409
当初,2,1410,2,1410
当天,2,1411,2,1411
当真,2,1412,2,1412
彩色,2,1413,2,1413
影像,2,1414,2,1414
彼此,2,1415,2,1415
往事,2,1416,2,1416
往前走,2,1417,2,1417
往右,2,1418,2,1418
待,2,1419,2,1419
很多,2,1420,2,1420
很小,2,1421,2,1421
很漂亮,2,1422,2,1422
很着急,2,1423,2,1423
微不足道,2,1424,2,1424
微弱,2,1425,2,1425
微微一笑,2,1426,2,1426
心头,2,1427,2,1427
心念,2,1428,2,1428
心思,2,1429,2,1429
心灵,2,1430,2,1430
心灵深处,2,1431,2,1431
心里话,2,1432,2,1432
忍住,2,1433,2,1433
忙碌,2,1434,2,1434
忠贞,2,1435,2,1435
快乐,2,1436,2,1436
快完了,2,1437,2,1437
快步,2,1438,2,1438
快活,2,1439,2,1439
快要,2,1440,2,1440
忿忿然,2,1441,2,1441
怅惘,2,1442,2,1442
怎么回事,2,1443,2,1443
思忖,2,1444,2,1444
思索,2,1445,2,1445
总会,2,1446,2,1446
总共,2,1447,2,1447
总数,2,1448,2,1448
恶作剧,2,1449,2,1449
恶梦,2,1450,2,1450
恼,2,1451,2,1451
恼火,2,1452,2,1452
悄,2,1453,2,1453
悄悄,2,1454,2,1454
悠着点,2,1455,2,1455
悠闲,2,1456,2,1456
您提,2,1457,2,1457
悬空,2,1458,2,1458
悲剧,2,1459,2,1459
情,2,1460,2,1460
情势,2,1461,2,1461
惊,2,1462,2,1462
惊叹不已,2,1463,2,1463
惊愕,2,1464,2,1464
惊讶,2,1465,2,1465
惨,2,1466,2,1466
想必,2,1467,2,1467
想念,2,1468,2,1468
想法,2,1469,2,1469
想象,2,1470,2,1470
想象力,2,1471,2,1471
惹,2,1472,2,1472
意识,2,1473,2,1473
感到高兴,2,1474,2,1474
感动,2,1475,2,1475
愿,2,1476,2,1476
慌,2,1477,2,1477
慢吞吞,2,1478,2,1478
懒散,2,1479,2,1479
成不了,2,1480,2,1480
成功,2,1481,2,1481
成天,2,1482,2,1482
成熟,2,1483,2,1483
我俩,2,1484,2,1484
我省,2,1485,2,1485
或许,2,1486,2,1486
战争,2,1487,2,1487
戴,2,1488,2,1488
房,2,1489,2,1489
所,2,1490,2,1490
所在,2,1491,2,1491
所有人,2,1492,2,1492
手中,2,1493,2,1493
手枪,2,1494,2,1494
打动,2,1495,2,1495
打搅,2,1496,2,1496
打断,2,1497,2,1497
打猎,2,1498,2,1498
打着,2,1499,2,1499
打起精神,2,1500,2,1500
打雷,2,1501,2,1501
打颤,2,1502,2,1502
执著,2,1503,2,1503
找点事干,2,1504,2,1504
承认,2,1505,2,1505
投海,2,1506,2,1506
抢,2,1507,2,1507
护栏,2,1508,2,1508
报告,2,1509,2,1509
抬,2,1510,2,1510
抬起头来,2,1511,2,1511
抱怨,2,1512,2,1512
抽屉锁,2,1513,2,1513
抽抽噎噎,2,1514,2,1514
拂晓,2,1515,2,1515
拒不执行,2,1516,2,1516
拜访,2,1517,2,1517
拧,2,1518,2,1518
拨,2,1519,2,1519
拼命,2,1520,2,1520
拿出,2,1521,2,1521
按照,2,1522,2,1522
挑选,2,1523,2,1523
挣,2,1524,2,1524
挤,2,1525,2,1525
挨个儿,2,1526,2,1526
振作起来,2,1527,2,1527
挺好玩,2,1528,2,1528
换,2,1529,2,1529
捧,2,1530,2,1530
掉,2,1531,2,1531
掉下来,2,1532,2,1532
掏,2,1533,2,1533
探测,2,1534,2,1534
探讨,2,1535,2,1535
接,2,1536,2,1536
接下去,2,1537,2,1537
接见,2,1538,2,1538
接近,2,1539,2,1539
描写,2,1540,2,1540
描述,2,1541,2,1541
提出,2,1542,2,1542
提议,2,1543,2,1543
提问,2,1544,2,1544
插图,2,1545,2,1545
插话,2,1546,2,1546
揪,2,1547,2,1547
揭开,2,1548,2,1548
搂住,2,1549,2,1549
搅,2,1550,2,1550
搞乱,2,1551,2,1551
搭话,2,1552,2,1552
摇,2,1553,2,1553
摇曳,2,1554,2,1554
摩登,2,1555,2,1555
撒,2,1556,2,1556
撒腿,2,1557,2,1557
攀,2,1558,2,1558
支,2,1559,2,1559
支大军,2,1560,2,1560
收集,2,1561,2,1561
放,2,1562,2,1562
放下,2,1563,2,1563
放在,2,1564,2,1564
放在眼里,2,1565,2,1565
放弃,2,1566,2,1566
放心,2,1567,2,1567
放进,2,1568,2,1568
政治,2,1569,2,1569
故障,2,1570,2,1570
教,2,1571,2,1571
数目,2,1572,2,1572
整座,2,1573,2,1573
整装待发,2,1574,2,1574
断,2,1575,2,1575
新西兰,2,1576,2,1576
方,2,1577,2,1577
方向,2,1578,2,1578
旅途,2,1579,2,1579
无动于衷,2,1580,2,1580
无所事事,2,1581,2,1581
无言以对,2,1582,2,1582
既,2,1583,2,1583
日复一日,2,1584,2,1584
旧,2,1585,2,1585
早,2,1586,2,1586
早上,2,1587,2,1587
早就,2,1588,2,1588
早晚,2,1589,2,1589
早餐,2,1590,2,1590
时刻,2,1591,2,1591
昂然,2,1592,2,1592
明明,2,1593,2,1593
明明白白,2,1594,2,1594
易碎,2,1595,2,1595
昨天,2,1596,2,1596
是从,2,1597,2,1597
晚景,2,1598,2,1598
景观,2,1599,2,1599
智者,2,1600,2,1600
暖,2,1601,2,1601
暗自,2,1602,2,1602
更加,2,1603,2,1603
更是,2,1604,2,1604
最好,2,1605,2,1605
最小,2,1606,2,1606
最美,2,1607,2,1607
有把握,2,1608,2,1608
有权,2,1609,2,1609
有条不紊,2,1610,2,1610
有没有,2,1611,2,1611
有违,2,1612,2,1612
服从命令,2,1613,2,1613
望见,2,1614,2,1614
木星,2,1615,2,1615
本书,2,1616,2,1616
村里,2,1617,2,1617
条件,2,1618,2,1618
条件成熟,2,1619,2,1619
来到,2,1620,2,1620
来劲,2,1621,2,1621
来看,2,1622,2,1622
来自,2,1623,2,1623
杰作,2,1624,2,1624
枪,2,1625,2,1625
枪弹,2,1626,2,1626
柔弱,2,1627,2,1627
柔情,2,1628,2,1628
标本,2,1629,2,1629
树,2,1630,2,1630
样子,2,1631,2,1631
根源,2,1632,2,1632
桌前,2,1633,2,1633
桌边,2,1634,2,1634
桥,2,1635,2,1635
梦,2,1636,2,1636
植物,2,1637,2,1637
楚楚动人,2,1638,2,1638
概念,2,1639,2,1639
次,2,1640,2,1640
次序,2,1641,2,1641
次日,2,1642,2,1642
欢呼,2,1643,2,1643
歉疚,2,1644,2,1644
歌剧院,2,1645,2,1645
止渴,2,1646,2,1646
正在,2,1647,2,1647
正是如此,2,1648,2,1648
正要,2,1649,2,1649
此刻,2,1650,2,1650
此地,2,1651,2,1651
死,2,1652,2,1652
残败,2,1653,2,1653
段,2,1654,2,1654
每,2,1655,2,1655
每次,2,1656,2,1656
每颗,2,1657,2,1657
毛虫,2,1658,2,1658
毫不留情,2,1659,2,1659
毫无用处,2,1660,2,1660
气派,2,1661,2,1661
气馁,2,1662,2,1662
水柱,2,1663,2,1663
永恒,2,1664,2,1664
沉落,2,1665,2,1665
沙丘,2,1666,2,1666
没什么,2,1667,2,1667
没头没脑,2,1668,2,1668
没好气,2,1669,2,1669
没把握,2,1670,2,1670
油污,2,1671,2,1671
油然而生,2,1672,2,1672
沾湿,2,1673,2,1673
沾满,2,1674,2,1674
泄,2,1675,2,1675
泪水,2,1676,2,1676
洞,2,1677,2,1677
活,2,1678,2,1678
活火山,2,1679,2,1679
流畅,2,1680,2,1680
浇过,2,1681,2,1681
浩浩荡荡,2,1682,2,1682
浪费时间,2,1683,2,1683
海,2,1684,2,1684
海里,2,1685,2,1685
消失,2,1686,2,1686
涣散,2,1687,2,1687
涨,2,1688,2,1688
深信不疑,2,1689,2,1689
深深,2,1690,2,1690
深渊,2,1691,2,1691
清楚,2,1692,2,1692
清水,2,1693,2,1693
清泉,2,1694,2,1694
渗入,2,1695,2,1695
温柔,2,1696,2,1696
渴得,2,1697,2,1697
渴死,2,1698,2,1698
游戏,2,1699,2,1699
滑入,2,1700,2,1700
满满的,2,1701,2,1701
满脸,2,1702,2,1702
漫无,2,1703,2,1703
澳大利亚,2,1704,2,1704
濒临,2,1705,2,1705
灌木,2,1706,2,1706
火焰,2,1707,2,1707
火车,2,1708,2,1708
灭,2,1709,2,1709
灯火,2,1710,2,1710
灾难性,2,1711,2,1711
烟卷,2,1712,2,1712
烦,2,1713,2,1713
烦人,2,1714,2,1714
照,2,1715,2,1715
照料,2,1716,2,1716
照样,2,1717,2,1717
熄灭,2,1718,2,1718
熟睡,2,1719,2,1719
父亲,2,1720,2,1720
物件,2,1721,2,1721
犯难,2,1722,2,1722
独自,2,1723,2,1723
独裁者,2,1724,2,1724
猎,2,1725,2,1725
猎物,2,1726,2,1726
猛兽,2,1727,2,1727
猛地,2,1728,2,1728
猜,2,1729,2,1729
王座,2,1730,2,1730
玩吧,2,1731,2,1731
现成,2,1732,2,1732
理亏,2,1733,2,1733
理由,2,1734,2,1734
生命,2,1735,2,1735
生涯,2,1736,2,1736
生锈,2,1737,2,1737
用不着,2,1738,2,1738
用水,2,1739,2,1739
甭想,2,1740,2,1740
甭管,2,1741,2,1741
由此,2,1742,2,1742
申请,2,1743,2,1743
电,2,1744,2,1744
画家,2,1745,2,1745
画笔,2,1746,2,1746
留下,2,1747,2,1747
留在,2,1748,2,1748
疑心,2,1749,2,1749
疯,2,1750,2,1750
痛苦,2,1751,2,1751
白,2,1752,2,1752
白色,2,1753,2,1753
百姓,2,1754,2,1754
的确,2,1755,2,1755
皱纹,2,1756,2,1756
盖,2,1757,2,1757
盘,2,1758,2,1758
盘旋,2,1759,2,1759
盛开,2,1760,2,1760
目光,2,1761,2,1761
目标,2,1762,2,1762
直,2,1763,2,1763
相反,2,1764,2,1764
相同,2,1765,2,1765
相对,2,1766,2,1766
相约,2,1767,2,1767
看不到,2,1768,2,1768
看成,2,1769,2,1769
看过,2,1770,2,1770
真不该,2,1771,2,1771
真对不起,2,1772,2,1772
真怪,2,1773,2,1773
真是太,2,1774,2,1774
眼,2,1775,2,1775
眼前,2,1776,2,1776
眼睛,2,1777,2,1777
眼角,2,1778,2,1778
着迷,2,1779,2,1779
睡,2,1780,2,1780
睡醒,2,1781,2,1781
瞅,2,1782,2,1782
瞥,2,1783,2,1783
短,2,1784,2,1784
石头,2,1785,2,1785
石缝,2,1786,2,1786
碰,2,1787,2,1787
碰上,2,1788,2,1788
碰到,2,1789,2,1789
磨磨蹭蹭,2,1790,2,1790
礼仪,2,1791,2,1791
神态,2,1792,2,1792
神情,2,1793,2,1793
神色,2,1794,2,1794
禁止,2,1795,2,1795
福,2,1796,2,1796
离去,2,1797,2,1797
移位,2,1798,2,1798
稍微,2,1799,2,1799
稍许,2,1800,2,1800
空虚,2,1801,2,1801
空酒瓶,2,1802,2,1802
穿着,2,1803,2,1803
穿过,2,1804,2,1804
窗上,2,1805,2,1805
窗前,2,1806,2,1806
窗子,2,1807,2,1807
立刻,2,1808,2,1808
竖起,2,1809,2,1809
童话,2,1810,2,1810
端坐,2,1811,2,1811
笑意,2,1812,2,1812
笔,2,1813,2,1813
笔直,2,1814,2,1814
笔记本,2,1815,2,1815
笨嘴笨舌,2,1816,2,1816
第一个,2,1817,2,1817
第一幅,2,1818,2,1818
第一批,2,1819,2,1819
第一次,2,1820,2,1820
第一颗,2,1821,2,1821
第七,2,1822,2,1822
第三列,2,1823,2,1823
第三次,2,1824,2,1824
第二口,2,1825,2,1825
第二次,2,1826,2,1826
第二颗,2,1827,2,1827
第五天,2,1828,2,1828
第八天,2,1829,2,1829
第六,2,1830,2,1830
第四天,2,1831,2,1831
第四颗,2,1832,2,1832
答案,2,1833,2,1833
简单明了,2,1834,2,1834
简朴,2,1835,2,1835
简直,2,1836,2,1836
算不上,2,1837,2,1837
算不得,2,1838,2,1838
算术,2,1839,2,1839
管用,2,1840,2,1840
精彩,2,1841,2,1841
精确,2,1842,2,1842
紧,2,1843,2,1843
紧闭,2,1844,2,1844
红着脸,2,1845,2,1845
红砖墙,2,1846,2,1846
纤弱,2,1847,2,1847
纪律,2,1848,2,1848
纯洁,2,1849,2,1849
纯粹,2,1850,2,1850
纳闷,2,1851,2,1851
细细地,2,1852,2,1852
细节,2,1853,2,1853
细部,2,1854,2,1854
经营,2,1855,2,1855
维持,2,1856,2,1856
绺,2,1857,2,1857
绿色,2,1858,2,1858
编,2,1859,2,1859
编号,2,1860,2,1860
缺乏,2,1861,2,1861
缺少,2,1862,2,1862
罢,2,1863,2,1863
罢了,2,1864,2,1864
罩子,2,1865,2,1865
美国,2,1866,2,1866
美的,2,1867,2,1867
美艳,2,1868,2,1868
羞,2,1869,2,1869
翻看,2,1870,2,1870
老宅,2,1871,2,1871
老百姓,2,1872,2,1872
者,2,1873,2,1873
耐心,2,1874,2,1874
耸了耸,2,1875,2,1875
耸耸,2,1876,2,1876
耻笑,2,1877,2,1877
肚子,2,1878,2,1878
肯定,2,1879,2,1879
胆子,2,1880,2,1880
胖子,2,1881,2,1881
能够,2,1882,2,1882
能看懂,2,1883,2,1883
脑,2,1884,2,1884
脑海,2,1885,2,1885
脑袋,2,1886,2,1886
脚,2,1887,2,1887
脚步,2,1888,2,1888
脸红,2,1889,2,1889
腻,2,1890,2,1890
腻烦,2,1891,2,1891
腿,2,1892,2,1892
膝,2,1893,2,1893
膝盖,2,1894,2,1894
自,2,1895,2,1895
自个儿,2,1896,2,1896
自卫,2,1897,2,1897
自诩,2,1898,2,1898
致命,2,1899,2,1899
舞蹈,2,1900,2,1900
良好,2,1901,2,1901
节约,2,1902,2,1902
芭蕾舞,2,1903,2,1903
花园,2,1904,2,1904
花园里,2,1905,2,1905
花岗石,2,1906,2,1906
花萼,2,1907,2,1907
花香,2,1908,2,1908
芽,2,1909,2,1909
苍白,2,1910,2,1910
苍蝇,2,1911,2,1911
苦恼,2,1912,2,1912
英俊,2,1913,2,1913
苹果树,2,1914,2,1914
茫然不解,2,1915,2,1915
草丛,2,1916,2,1916
荒唐,2,1917,2,1917
著作,2,1918,2,1918
葡萄,2,1919,2,1919
蔚为壮观,2,1920,2,1920
虚荣心,2,1921,2,1921
虞美人,2,1922,2,1922
虽,2,1923,2,1923
蜜蜂,2,1924,2,1924
行动,2,1925,2,1925
衣服,2,1926,2,1926
衣裙,2,1927,2,1927
补救,2,1928,2,1928
表示,2,1929,2,1929
表里不一,2,1930,2,1930
袭,2,1931,2,1931
装,2,1932,2,1932
装扮,2,1933,2,1933
褶皱,2,1934,2,1934
西伯利亚,2,1935,2,1935
西装,2,1936,2,1936
要死,2,1937,2,1937
要紧,2,1938,2,1938
要说,2,1939,2,1939
见到,2,1940,2,1940
见识,2,1941,2,1941
观点,2,1942,2,1942
观赏,2,1943,2,1943
视线,2,1944,2,1944
认出,2,1945,2,1945
认真,2,1946,2,1946
讨厌,2,1947,2,1947
记,2,1948,2,1948
记下,2,1949,2,1949
记录,2,1950,2,1950
讲究,2,1951,2,1951
讲述,2,1952,2,1952
许多,2,1953,2,1953
许许多多,2,1954,2,1954
论证,2,1955,2,1955
试试看,2,1956,2,1956
诗意,2,1957,2,1957
诚实,2,1958,2,1958
该是,2,1959,2,1959
语法,2,1960,2,1960
语言,2,1961,2,1961
误解,2,1962,2,1962
说不下去,2,1963,2,1963
说谎,2,1964,2,1964
请求,2,1965,2,1965
读,2,1966,2,1966
谈话,2,1967,2,1967
谦虚,2,1968,2,1968
谦逊地,2,1969,2,1969
账目,2,1970,2,1970
贪杯,2,1971,2,1971
购买,2,1972,2,1972
贴,2,1973,2,1973
费,2,1974,2,1974
费劲,2,1975,2,1975
赦免,2,1976,2,1976
走开,2,1977,2,1977
走路,2,1978,2,1978
走近,2,1979,2,1979
赶上,2,1980,2,1980
起先,2,1981,2,1981
起色,2,1982,2,1982
越来越,2,1983,2,1983
越来越近,2,1984,2,1984
足以,2,1985,2,1985
足够,2,1986,2,1986
足迹,2,1987,2,1987
趴在,2,1988,2,1988
跌落,2,1989,2,1989
跑,2,1990,2,1990
跟前,2,1991,2,1991
踏上,2,1992,2,1992
身体,2,1993,2,1993
身旁,2,1994,2,1994
身材,2,1995,2,1995
身穿,2,1996,2,1996
躯壳,2,1997,2,1997
躺,2,1998,2,1998
转,2,1999,2,1999
转过身,2,2000,2,2000
轮,2,2001,2,2001
轻微,2,2002,2,2002
轻率地,2,2003,2,2003
轻轻地,2,2004,2,2004
辉煌,2,2005,2,2005
辛苦,2,2006,2,2006
辨认出,2,2007,2,2007
过时,2,2008,2,2008
过路人,2,2009,2,2009
运载,2,2010,2,2010
近,2,2011,2,2011
还要,2,2012,2,2012
这么回事,2,2013,2,2013
这份,2,2014,2,2014
这就是说,2,2015,2,2015
这幢,2,2016,2,2016
这时候,2,2017,2,2017
这番话,2,2018,2,2018
这种,2,2019,2,2019
这话,2,2020,2,2020
这里,2,2021,2,2021
进行,2,2022,2,2022
远远地,2,2023,2,2023
违令,2,2024,2,2024
迷了路,2,2025,2,2025
追问,2,2026,2,2026
退,2,2027,2,2027
退下去,2,2028,2,2028
送,2,2029,2,2029
逃走,2,2030,2,2030
选择,2,2031,2,2031
通往,2,2032,2,2032
造反,2,2033,2,2033
造成,2,2034,2,2034
道理,2,2035,2,2035
遗弃,2,2036,2,2036
遮,2,2037,2,2037
那会儿,2,2038,2,2038
那天,2,2039,2,2039
那条,2,2040,2,2040
那段,2,2041,2,2041
那里,2,2042,2,2042
都行,2,2043,2,2043
酒瓶,2,2044,2,2044
醒,2,2045,2,2045
醒来,2,2046,2,2046
金发,2,2047,2,2047
金子,2,2048,2,2048
金属,2,2049,2,2049
金星,2,2050,2,2050
金色,2,2051,2,2051
金镯子,2,2052,2,2052
金龟子,2,2053,2,2053
钟头,2,2054,2,2054
钢笔,2,2055,2,2055
钱,2,2056,2,2056
钻,2,2057,2,2057
钻石,2,2058,2,2058
钻进,2,2059,2,2059
铅笔画,2,2060,2,2060
银行,2,2061,2,2061
错觉,2,2062,2,2062
锤子敲,2,2063,2,2063
锻炼,2,2064,2,2064
镶边,2,2065,2,2065
长大,2,2066,2,2066
长篇,2,2067,2,2067
闪烁,2,2068,2,2068
闪过,2,2069,2,2069
问这问那,2,2070,2,2070
闲聊,2,2071,2,2071
附近,2,2072,2,2072
降临,2,2073,2,2073
陡峭,2,2074,2,2074
除,2,2075,2,2075
陷入,2,2076,2,2076
随口,2,2077,2,2077
随口说说,2,2078,2,2078
随风飘,2,2079,2,2079
难为情,2,2080,2,2080
难受,2,2081,2,2081
难堪,2,2082,2,2082
雄伟,2,2083,2,2083
集会,2,2084,2,2084
雪,2,2085,2,2085
雪地,2,2086,2,2086
震,2,2087,2,2087
静默,2,2088,2,2088
非,2,2089,2,2089
非同寻常,2,2090,2,2090
非常简单,2,2091,2,2091
面包,2,2092,2,2092
音乐,2,2093,2,2093
顶上,2,2094,2,2094
顺,2,2095,2,2095
颂扬,2,2096,2,2096
领带,2,2097,2,2097
颜料,2,2098,2,2098
风儿,2,2099,2,2099
风湿病,2,2100,2,2100
飞,2,2101,2,2101
飞过,2,2102,2,2102
饥渴,2,2103,2,2103
饮用水,2,2104,2,2104
首先,2,2105,2,2105
马上会,2,2106,2,2106
马车,2,2107,2,2107
驼队,2,2108,2,2108
骄气,2,2109,2,2109
骤然,2,2110,2,2110
高尔夫,2,2111,2,2111
高山,2,2112,2,2112
高明,2,2113,2,2113
鸡,2,2114,2,2114
鸽子,2,2115,2,2115
麦浪,2,2116,2,2116
麻烦,2,2117,2,2117
黄昏,2,2118,2,2118
黑人,2,2119,2,2119
默默,2,2120,2,2120
鼻子,2,2121,2,2121
齐,2,2122,2,2122
一百一十,1,2123,1,2123
不怎么,1,2124,1,2124
不让,1,2125,1,2125
几万年,1,2126,1,2126
利,1,2127,1,2127
千,1,2128,1,2128
千万别,1,2129,1,2129
哇,1,2130,1,2130
哎,1,2131,1,2131
哼,1,2132,1,2132
嗽,1,2133,1,2133
国土,1,2134,1,2134
夕阳余晖,1,2135,1,2135
大房子,1,2136,1,2136
实,1,2137,1,2137
小号,1,2138,1,2138
工夫,1,2139,1,2139
得出,1,2140,1,2140
得出结论,1,2141,1,2141
必要,1,2142,1,2142
悲伤地,1,2143,1,2143
悲愤,1,2144,1,2144
成为,1,2145,1,2145
或,1,2146,1,2146
打招呼,1,2147,1,2147
指出,1,2148,1,2148
无法弥补,1,2149,1,2149
日,1,2150,1,2150
最重,1,2151,1,2151
月球,1,2152,1,2152
望去,1,2153,1,2153
松,1,2154,1,2154
松开,1,2155,1,2155
柔声道,1,2156,1,2156
桑,1,2157,1,2157
活火,1,2158,1,2158
片刻之间,1,2159,1,2159
片刻间,1,2160,1,2160
王,1,2161,1,2161
王国,1,2162,1,2162
百十,1,2163,1,2163
真心,1,2164,1,2164
真心真意,1,2165,1,2165
真意,1,2166,1,2166
紫红,1,2167,1,2167
紫红色,1,2168,1,2168
结论,1,2169,1,2169
背后,1,2170,1,2170
脸,1,2171,1,2171
花丛,1,2172,1,2172
落日余晖,1,2173,1,2173
螺丝钉,1,2174,1,2174
说起,1,2175,1,2175
轻声,1,2176,1,2176
这一下,1,2177,1,2177
这点,1,2178,1,2178
递给,1,2179,1,2179
锋,1,2180,1,2180
